"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","CrdY","CrdR","2CrdY","Fls","Fld","Off","Crs","Int","TklW","PKwon","PKcon","OG","Recov","Won_Aerial","Lost_Aerial","Won_percent_Aerial","Url"
"696",2024,"Luton Town","Premier League","opponent",28,38,73,2,1,471,423,49,698,269,418,3,5,3,1873,631,635,49.8,"https://fbref.com/en/squads/e297cd13/2023-2024/Luton-Town-Stats"
"697",2024,"Lyon","Ligue 1","team",35,34,57,6,1,425,367,52,560,304,331,4,6,1,1715,396,367,51.9,"https://fbref.com/en/squads/d53c0b06/2023-2024/Lyon-Stats"
"698",2024,"Lyon","Ligue 1","opponent",35,34,63,3,1,387,407,51,594,362,397,5,4,1,1735,367,396,48.1,"https://fbref.com/en/squads/d53c0b06/2023-2024/Lyon-Stats"
"699",2024,"Mainz 05","Bundesliga","team",30,34,99,3,1,473,410,59,633,346,328,4,4,1,1786,665,761,46.6,"https://fbref.com/en/squads/a224b06a/2023-2024/Mainz-05-Stats"
"700",2024,"Mainz 05","Bundesliga","opponent",30,34,78,3,1,434,453,43,546,276,315,4,5,1,1724,761,665,53.4,"https://fbref.com/en/squads/a224b06a/2023-2024/Mainz-05-Stats"
"701",2024,"Mallorca","La Liga","team",25,38,105,4,2,567,412,104,763,365,388,2,5,1,1816,773,686,53,"https://fbref.com/en/squads/2aa12281/2023-2024/Mallorca-Stats"
"702",2024,"Mallorca","La Liga","opponent",25,38,53,1,0,434,538,36,656,295,318,3,3,0,1802,686,773,47,"https://fbref.com/en/squads/2aa12281/2023-2024/Mallorca-Stats"
"703",2024,"Manchester City","Premier League","team",25,38,53,2,1,289,410,42,700,233,305,8,3,1,1734,325,288,53,"https://fbref.com/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats"
"704",2024,"Manchester City","Premier League","opponent",25,38,93,2,1,422,280,82,399,314,335,3,10,2,1591,288,325,47,"https://fbref.com/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats"
"705",2024,"Manchester Utd","Premier League","team",31,38,83,1,1,401,340,91,594,313,409,6,7,1,1851,436,450,49.2,"https://fbref.com/en/squads/19538871/2023-2024/Manchester-United-Stats"
"706",2024,"Manchester Utd","Premier League","opponent",31,38,85,1,0,353,389,52,780,378,373,6,7,0,1889,450,436,50.8,"https://fbref.com/en/squads/19538871/2023-2024/Manchester-United-Stats"
"707",2024,"Marseille","Ligue 1","team",33,34,61,5,2,374,426,69,713,332,371,4,3,1,1753,372,365,50.5,"https://fbref.com/en/squads/5725cc7b/2023-2024/Marseille-Stats"
"708",2024,"Marseille","Ligue 1","opponent",33,34,82,8,2,441,359,39,553,381,325,3,4,2,1655,365,372,49.5,"https://fbref.com/en/squads/5725cc7b/2023-2024/Marseille-Stats"
"709",2024,"Metz","Ligue 1","team",30,34,54,3,0,419,374,45,563,348,334,5,6,0,1574,390,534,42.2,"https://fbref.com/en/squads/f83960ae/2023-2024/Metz-Stats"
"710",2024,"Metz","Ligue 1","opponent",30,34,58,1,0,400,399,51,736,259,382,5,6,0,1750,534,390,57.8,"https://fbref.com/en/squads/f83960ae/2023-2024/Metz-Stats"
"711",2024,"Milan","Serie A","team",35,38,82,8,2,429,410,57,660,252,333,6,8,1,1616,432,410,51.3,"https://fbref.com/en/squads/dc56fe14/2023-2024/Milan-Stats"
"712",2024,"Milan","Serie A","opponent",35,38,88,8,3,430,403,49,575,270,370,7,8,0,1614,410,432,48.7,"https://fbref.com/en/squads/dc56fe14/2023-2024/Milan-Stats"
"713",2024,"Monaco","Ligue 1","team",30,34,79,8,4,481,400,73,517,394,412,5,6,2,1949,402,394,50.5,"https://fbref.com/en/squads/fd6114db/2023-2024/Monaco-Stats"
"714",2024,"Monaco","Ligue 1","opponent",30,34,62,5,1,421,464,63,568,360,341,6,5,2,1893,394,402,49.5,"https://fbref.com/en/squads/fd6114db/2023-2024/Monaco-Stats"
"715",2024,"Montpellier","Ligue 1","team",31,34,68,4,0,432,447,55,601,308,379,4,5,3,1784,426,449,48.7,"https://fbref.com/en/squads/281b0e73/2023-2024/Montpellier-Stats"
"716",2024,"Montpellier","Ligue 1","opponent",31,34,81,5,3,473,406,49,669,302,362,5,7,2,1854,449,426,51.3,"https://fbref.com/en/squads/281b0e73/2023-2024/Montpellier-Stats"
"717",2024,"Monza","Serie A","team",31,38,88,5,4,458,408,40,584,279,334,2,9,0,1468,442,462,48.9,"https://fbref.com/en/squads/21680aa4/2023-2024/Monza-Stats"
"718",2024,"Monza","Serie A","opponent",31,38,75,4,1,431,434,46,655,259,304,7,5,1,1610,462,442,51.1,"https://fbref.com/en/squads/21680aa4/2023-2024/Monza-Stats"
"719",2024,"Nantes","Ligue 1","team",35,34,67,3,0,448,375,51,627,332,352,5,10,0,1621,387,424,47.7,"https://fbref.com/en/squads/d7a486cd/2023-2024/Nantes-Stats"
"720",2024,"Nantes","Ligue 1","opponent",35,34,62,5,0,383,430,41,621,271,288,9,5,0,1656,424,387,52.3,"https://fbref.com/en/squads/d7a486cd/2023-2024/Nantes-Stats"
"721",2024,"Napoli","Serie A","team",29,38,77,5,3,381,451,71,737,241,326,8,4,0,1707,470,483,49.3,"https://fbref.com/en/squads/d48ad4ff/2023-2024/Napoli-Stats"
"722",2024,"Napoli","Serie A","opponent",29,38,82,2,0,478,350,75,542,285,393,3,10,1,1596,483,470,50.7,"https://fbref.com/en/squads/d48ad4ff/2023-2024/Napoli-Stats"
"723",2024,"Newcastle Utd","Premier League","team",32,38,79,1,1,386,469,59,648,285,391,9,5,1,1836,453,418,52,"https://fbref.com/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"
"724",2024,"Newcastle Utd","Premier League","opponent",32,38,97,3,1,485,377,54,588,342,409,5,9,2,1864,418,453,48,"https://fbref.com/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"
"725",2024,"Nice","Ligue 1","team",27,34,62,4,0,402,373,52,605,292,308,7,8,1,1707,374,360,51,"https://fbref.com/en/squads/132ebc33/2023-2024/Nice-Stats"
"726",2024,"Nice","Ligue 1","opponent",27,34,71,5,2,385,379,50,489,294,412,6,7,1,1639,360,374,49,"https://fbref.com/en/squads/132ebc33/2023-2024/Nice-Stats"
"727",2024,"Nott'ham Forest","Premier League","team",33,38,82,3,2,428,371,77,595,331,430,1,4,2,1807,584,557,51.2,"https://fbref.com/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"
"728",2024,"Nott'ham Forest","Premier League","opponent",33,38,81,7,2,383,420,38,799,289,341,4,1,0,1866,557,584,48.8,"https://fbref.com/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"
"729",2024,"Osasuna","La Liga","team",29,38,78,5,1,518,392,68,813,263,311,4,2,0,1802,750,655,53.4,"https://fbref.com/en/squads/03c57e2b/2023-2024/Osasuna-Stats"
"730",2024,"Osasuna","La Liga","opponent",29,38,92,6,2,420,500,126,694,291,339,1,5,0,1887,655,750,46.6,"https://fbref.com/en/squads/03c57e2b/2023-2024/Osasuna-Stats"
"731",2024,"Paris S-G","Ligue 1","team",29,34,51,3,1,353,362,53,513,268,360,9,5,0,1761,275,267,50.7,"https://fbref.com/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats"
"732",2024,"Paris S-G","Ligue 1","opponent",29,34,50,2,0,375,338,45,515,375,391,5,9,3,1702,267,275,49.3,"https://fbref.com/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats"
"733",2024,"RB Leipzig","Bundesliga","team",26,34,61,1,1,354,388,67,608,240,317,7,5,1,1743,426,394,52,"https://fbref.com/en/squads/acbb6a5b/2023-2024/RB-Leipzig-Stats"
"734",2024,"RB Leipzig","Bundesliga","opponent",26,34,90,5,1,404,330,50,539,299,322,2,7,3,1621,394,426,48,"https://fbref.com/en/squads/acbb6a5b/2023-2024/RB-Leipzig-Stats"
"735",2024,"Rayo Vallecano","La Liga","team",26,38,108,5,3,563,518,96,688,308,372,3,2,2,1908,506,578,46.7,"https://fbref.com/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats"
"736",2024,"Rayo Vallecano","La Liga","opponent",26,38,105,7,3,557,535,87,682,285,408,0,6,0,1934,578,506,53.3,"https://fbref.com/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats"
"737",2024,"Real Madrid","La Liga","team",27,38,69,4,1,368,523,79,618,296,368,3,1,1,1766,329,272,54.7,"https://fbref.com/en/squads/53a2f082/2023-2024/Real-Madrid-Stats"
"738",2024,"Real Madrid","La Liga","opponent",27,38,95,0,0,548,354,38,680,296,389,0,5,2,1609,272,329,45.3,"https://fbref.com/en/squads/53a2f082/2023-2024/Real-Madrid-Stats"
"739",2024,"Real Sociedad","La Liga","team",31,38,98,2,0,604,442,92,672,253,405,1,7,1,1816,759,714,51.5,"https://fbref.com/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats"
"740",2024,"Real Sociedad","La Liga","opponent",31,38,100,6,3,469,570,98,523,278,368,4,4,3,1665,714,759,48.5,"https://fbref.com/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats"
"741",2024,"Reims","Ligue 1","team",29,34,70,3,2,444,324,84,618,342,392,4,7,1,1825,395,390,50.3,"https://fbref.com/en/squads/7fdd64e0/2023-2024/Reims-Stats"
"742",2024,"Reims","Ligue 1","opponent",29,34,57,1,0,352,422,60,653,363,377,6,4,2,1736,390,395,49.7,"https://fbref.com/en/squads/7fdd64e0/2023-2024/Reims-Stats"
"743",2024,"Rennes","Ligue 1","team",29,34,66,4,0,424,438,36,554,328,311,10,3,3,1669,386,424,47.7,"https://fbref.com/en/squads/b3072e00/2023-2024/Rennes-Stats"
"744",2024,"Rennes","Ligue 1","opponent",29,34,73,9,3,450,410,64,583,359,378,3,11,0,1670,424,386,52.3,"https://fbref.com/en/squads/b3072e00/2023-2024/Rennes-Stats"
"745",2024,"Roma","Serie A","team",30,38,95,3,1,455,430,66,654,242,336,7,5,3,1602,478,443,51.9,"https://fbref.com/en/squads/cf74a709/2023-2024/Roma-Stats"
"746",2024,"Roma","Serie A","opponent",30,38,92,6,3,458,436,44,640,282,321,3,12,1,1649,443,478,48.1,"https://fbref.com/en/squads/cf74a709/2023-2024/Roma-Stats"
"747",2024,"Salernitana","Serie A","team",39,38,91,3,1,450,470,61,596,279,327,1,10,2,1634,520,662,44,"https://fbref.com/en/squads/c5577084/2023-2024/Salernitana-Stats"
"748",2024,"Salernitana","Serie A","opponent",39,38,79,1,1,498,422,79,802,294,349,6,2,0,1785,662,520,56,"https://fbref.com/en/squads/c5577084/2023-2024/Salernitana-Stats"
"749",2024,"Sassuolo","Serie A","team",30,38,71,4,2,387,398,26,661,267,310,6,11,4,1600,452,607,42.7,"https://fbref.com/en/squads/e2befd26/2023-2024/Sassuolo-Stats"
"750",2024,"Sassuolo","Serie A","opponent",30,38,64,1,0,424,363,112,759,285,340,7,8,1,1794,607,452,57.3,"https://fbref.com/en/squads/e2befd26/2023-2024/Sassuolo-Stats"
"751",2024,"Sevilla","La Liga","team",35,38,108,4,0,477,443,77,934,313,463,1,5,2,1901,610,525,53.7,"https://fbref.com/en/squads/ad2be733/2023-2024/Sevilla-Stats"
"752",2024,"Sevilla","La Liga","opponent",35,38,81,3,1,464,445,78,698,236,347,1,2,2,1720,525,610,46.3,"https://fbref.com/en/squads/ad2be733/2023-2024/Sevilla-Stats"
"753",2024,"Sheffield Utd","Premier League","team",35,38,101,5,3,423,318,64,428,348,405,3,7,7,1637,586,694,45.8,"https://fbref.com/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats"
"754",2024,"Sheffield Utd","Premier League","opponent",35,38,53,2,1,330,407,69,845,275,358,5,5,4,1875,694,586,54.2,"https://fbref.com/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats"
"755",2024,"Strasbourg","Ligue 1","team",30,34,59,2,1,462,413,35,554,347,383,4,5,3,1568,374,413,47.5,"https://fbref.com/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats"
"756",2024,"Strasbourg","Ligue 1","opponent",30,34,68,1,1,430,441,75,576,287,368,4,4,2,1630,413,374,52.5,"https://fbref.com/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats"
"757",2024,"Stuttgart","Bundesliga","team",27,34,56,1,1,329,373,50,537,269,316,7,3,3,1754,430,429,50.1,"https://fbref.com/en/squads/598bc722/2023-2024/Stuttgart-Stats"
"758",2024,"Stuttgart","Bundesliga","opponent",27,34,75,3,0,392,316,59,522,328,370,3,8,0,1674,429,430,49.9,"https://fbref.com/en/squads/598bc722/2023-2024/Stuttgart-Stats"
"759",2024,"Torino","Serie A","team",30,38,75,2,1,471,419,63,761,329,275,2,7,0,1679,588,594,49.7,"https://fbref.com/en/squads/105360fe/2023-2024/Torino-Stats"
"760",2024,"Torino","Serie A","opponent",30,38,81,5,3,435,445,38,557,291,311,6,2,1,1649,594,588,50.3,"https://fbref.com/en/squads/105360fe/2023-2024/Torino-Stats"
"761",2024,"Tottenham","Premier League","team",29,38,92,4,2,425,510,83,710,355,451,2,7,3,1907,359,388,48.1,"https://fbref.com/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"
"762",2024,"Tottenham","Premier League","opponent",29,38,100,4,2,530,414,125,661,416,411,6,2,5,1880,388,359,51.9,"https://fbref.com/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"
"763",2024,"Toulouse","Ligue 1","team",26,34,77,1,1,501,448,50,526,294,358,9,4,0,1759,472,421,52.9,"https://fbref.com/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats"
"764",2024,"Toulouse","Ligue 1","opponent",26,34,62,3,0,462,485,36,605,313,327,4,9,0,1719,421,472,47.1,"https://fbref.com/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats"
"765",2024,"Udinese","Serie A","team",32,38,94,5,3,496,418,57,556,327,381,4,9,1,1752,561,467,54.6,"https://fbref.com/en/squads/04eea015/2023-2024/Udinese-Stats"
"766",2024,"Udinese","Serie A","opponent",32,38,81,3,3,445,469,51,846,249,394,6,4,1,1654,467,561,45.4,"https://fbref.com/en/squads/04eea015/2023-2024/Udinese-Stats"
"767",2024,"Union Berlin","Bundesliga","team",30,34,67,7,3,402,339,61,662,305,352,3,7,1,1705,620,619,50,"https://fbref.com/en/squads/7a41008f/2023-2024/Union-Berlin-Stats"
"768",2024,"Union Berlin","Bundesliga","opponent",30,34,60,1,1,355,381,48,734,282,343,5,6,0,1739,619,620,50,"https://fbref.com/en/squads/7a41008f/2023-2024/Union-Berlin-Stats"
"769",2024,"Valencia","La Liga","team",29,38,64,5,2,481,475,69,593,324,379,7,6,2,1863,485,628,43.6,"https://fbref.com/en/squads/dcc91a7b/2023-2024/Valencia-Stats"
"770",2024,"Valencia","La Liga","opponent",29,38,102,5,0,495,456,86,734,269,379,5,9,1,1898,628,485,56.4,"https://fbref.com/en/squads/dcc91a7b/2023-2024/Valencia-Stats"
"771",2024,"Villarreal","La Liga","team",32,38,110,8,4,488,462,92,592,304,348,5,6,1,1697,474,357,57,"https://fbref.com/en/squads/2a8183b3/2023-2024/Villarreal-Stats"
"772",2024,"Villarreal","La Liga","opponent",32,38,91,2,2,486,461,75,886,346,436,3,7,1,1876,357,474,43,"https://fbref.com/en/squads/2a8183b3/2023-2024/Villarreal-Stats"
"773",2024,"Werder Bremen","Bundesliga","team",30,34,73,2,0,396,396,70,543,284,351,5,6,1,1758,508,575,46.9,"https://fbref.com/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats"
"774",2024,"Werder Bremen","Bundesliga","opponent",30,34,84,6,2,407,374,73,634,283,298,3,6,3,1867,575,508,53.1,"https://fbref.com/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats"
"775",2024,"West Ham","Premier League","team",26,38,82,3,3,390,392,71,661,361,426,4,10,4,1817,576,570,50.3,"https://fbref.com/en/squads/7c21e445/2023-2024/West-Ham-United-Stats"
"776",2024,"West Ham","Premier League","opponent",26,38,71,2,1,406,364,54,758,253,406,9,5,2,1860,570,576,49.7,"https://fbref.com/en/squads/7c21e445/2023-2024/West-Ham-United-Stats"
"777",2024,"Wolfsburg","Bundesliga","team",28,34,86,5,2,415,412,41,593,268,303,3,3,3,1580,512,467,52.3,"https://fbref.com/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats"
"778",2024,"Wolfsburg","Bundesliga","opponent",28,34,79,4,2,424,397,95,616,274,300,3,3,0,1665,467,512,47.7,"https://fbref.com/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats"
"779",2024,"Wolves","Premier League","team",27,38,102,4,2,476,405,78,578,284,430,4,8,1,1885,441,491,47.3,"https://fbref.com/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats"
"780",2024,"Wolves","Premier League","opponent",27,38,84,3,1,420,460,47,731,329,431,6,4,3,1892,491,441,52.7,"https://fbref.com/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats"
"781",2025,"Alavés","La Liga","team",29,36,103,5,2,584,458,74,762,293,423,6,11,2,1424,607,654,48.1,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats"
"782",2025,"Alavés","La Liga","opponent",29,36,105,5,0,486,551,60,665,275,311,6,9,0,1348,654,607,51.9,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats"
"783",2025,"Angers","Ligue 1","team",30,34,49,2,0,380,398,69,576,335,391,6,5,0,1413,334,428,43.8,"https://fbref.com/en/squads/69236f98/Angers-Stats"
"784",2025,"Angers","Ligue 1","opponent",30,34,79,7,4,420,361,26,719,251,391,4,6,1,1504,428,334,56.2,"https://fbref.com/en/squads/69236f98/Angers-Stats"
"785",2025,"Arsenal","Premier League","team",25,36,67,6,3,384,389,79,722,217,335,2,3,0,1351,442,434,50.5,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
"786",2025,"Arsenal","Premier League","opponent",25,36,80,2,1,400,374,37,496,249,399,3,2,2,1271,434,442,49.5,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
"787",2025,"Aston Villa","Premier League","team",28,37,74,3,2,396,489,52,595,234,367,6,2,0,1379,367,401,47.8,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
"788",2025,"Aston Villa","Premier League","opponent",28,37,102,2,1,500,384,88,664,340,372,1,6,2,1482,401,367,52.2,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
"789",2025,"Atalanta","Serie A","team",32,37,66,1,1,428,387,52,761,289,337,5,2,2,1696,574,470,55,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
"790",2025,"Atalanta","Serie A","opponent",32,37,50,2,1,409,409,49,439,324,393,1,7,2,1571,470,574,45,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
"791",2025,"Athletic Club","La Liga","team",31,36,62,3,1,446,367,57,747,330,326,5,4,1,1644,485,506,48.9,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
"792",2025,"Athletic Club","La Liga","opponent",31,36,80,4,2,386,425,82,570,351,456,4,6,1,1541,506,485,51.1,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
"793",2025,"Atlético Madrid","La Liga","team",24,36,74,3,0,389,406,68,646,244,357,4,5,2,1471,436,413,51.4,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
"794",2025,"Atlético Madrid","La Liga","opponent",24,36,67,0,0,428,361,36,625,351,347,3,7,0,1461,413,436,48.6,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
"795",2025,"Augsburg","Bundesliga","team",29,34,78,5,2,351,373,59,579,339,300,2,5,2,1441,529,491,51.9,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
"796",2025,"Augsburg","Bundesliga","opponent",29,34,50,3,2,378,331,57,712,270,357,2,2,0,1450,491,529,48.1,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
"797",2025,"Auxerre","Ligue 1","team",29,34,68,4,1,404,362,48,542,349,403,4,8,3,1492,411,423,49.3,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
"798",2025,"Auxerre","Ligue 1","opponent",29,34,50,4,1,387,380,83,660,279,414,7,5,1,1567,423,411,50.7,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
"799",2025,"Barcelona","La Liga","team",28,36,61,3,1,344,435,62,668,216,315,7,4,0,1588,372,325,53.4,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
"800",2025,"Barcelona","La Liga","opponent",28,36,88,2,0,449,328,174,460,362,386,4,7,3,1422,325,372,46.6,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
"801",2025,"Bayern Munich","Bundesliga","team",29,34,48,1,0,295,341,56,612,232,300,6,2,0,1665,418,343,54.9,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
"802",2025,"Bayern Munich","Bundesliga","opponent",29,34,65,2,2,357,283,44,334,404,353,1,10,3,1315,343,418,45.1,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
"803",2025,"Betis","La Liga","team",35,36,73,4,0,416,501,51,600,333,377,9,4,1,1570,457,464,49.6,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
"804",2025,"Betis","La Liga","opponent",35,36,98,7,3,528,393,87,654,313,432,3,10,2,1517,464,457,50.4,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
"805",2025,"Bochum","Bundesliga","team",27,34,71,2,1,465,293,63,678,295,361,3,6,0,1447,743,665,52.8,"https://fbref.com/en/squads/b42c6323/Bochum-Stats"
"806",2025,"Bochum","Bundesliga","opponent",27,34,44,4,0,302,448,63,595,300,308,5,3,0,1462,665,743,47.2,"https://fbref.com/en/squads/b42c6323/Bochum-Stats"
"807",2025,"Bologna","Serie A","team",30,36,55,3,1,507,561,58,703,243,332,6,3,2,1461,549,594,48,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
"808",2025,"Bologna","Serie A","opponent",30,36,89,3,1,599,475,46,412,285,364,1,7,1,1281,594,549,52,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
"809",2025,"Bournemouth","Premier League","team",29,36,94,2,0,493,377,65,792,339,385,7,4,0,1744,545,589,48.1,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
"810",2025,"Bournemouth","Premier League","opponent",29,36,91,4,3,387,479,38,586,266,381,3,7,1,1596,589,545,51.9,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
"811",2025,"Brentford","Premier League","team",28,36,57,1,0,299,324,62,642,274,360,5,1,3,1540,596,528,53,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
"812",2025,"Brentford","Premier League","opponent",28,36,76,3,2,340,295,55,755,276,333,1,5,1,1586,528,596,47,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
"813",2025,"Brest","Ligue 1","team",30,34,69,3,1,430,413,42,642,316,425,5,10,2,1471,534,508,51.2,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
"814",2025,"Brest","Ligue 1","opponent",30,34,63,2,0,443,404,59,639,300,294,6,9,0,1466,508,534,48.8,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
"815",2025,"Brighton","Premier League","team",31,36,76,3,2,421,390,42,648,301,402,5,8,2,1538,492,452,52.1,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
"816",2025,"Brighton","Premier League","opponent",31,36,90,5,4,406,404,86,531,301,399,6,6,2,1472,452,492,47.9,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
"817",2025,"Cagliari","Serie A","team",26,36,66,3,3,479,378,62,725,261,283,2,6,0,1445,581,580,50,"https://fbref.com/en/squads/c4260e09/Cagliari-Stats"
"818",2025,"Cagliari","Serie A","opponent",26,36,58,5,1,400,450,70,649,260,327,3,3,2,1496,580,581,50,"https://fbref.com/en/squads/c4260e09/Cagliari-Stats"
"819",2025,"Celta Vigo","La Liga","team",30,36,78,6,3,442,408,64,466,270,319,6,4,2,1461,357,428,45.5,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
"820",2025,"Celta Vigo","La Liga","opponent",30,36,82,6,2,425,428,69,647,370,364,2,8,1,1616,428,354,54.7,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
"821",2025,"Chelsea","Premier League","team",29,37,99,2,1,425,434,64,652,268,361,5,6,0,1539,393,380,50.8,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats"
"822",2025,"Chelsea","Premier League","opponent",29,37,96,2,1,447,411,83,510,283,359,6,5,3,1440,380,393,49.2,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats"
"823",2025,"Como","Serie A","team",38,36,83,6,3,483,499,63,545,263,398,1,7,0,1480,447,461,49.2,"https://fbref.com/en/squads/28c9c3cd/Como-Stats"
"824",2025,"Como","Serie A","opponent",38,36,90,5,4,525,458,70,542,312,364,5,2,5,1426,461,447,50.8,"https://fbref.com/en/squads/28c9c3cd/Como-Stats"
"825",2025,"Crystal Palace","Premier League","team",29,36,79,4,3,393,389,70,594,312,427,4,2,3,1593,488,612,44.4,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
"826",2025,"Crystal Palace","Premier League","opponent",29,36,80,3,3,403,375,46,664,328,301,2,4,2,1626,612,488,55.6,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
"827",2025,"Dortmund","Bundesliga","team",28,34,71,6,3,330,343,43,698,249,319,5,4,1,1478,475,417,53.3,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
"828",2025,"Dortmund","Bundesliga","opponent",28,34,65,5,2,357,321,93,550,310,375,4,6,2,1421,417,475,46.7,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
"829",2025,"Eint Frankfurt","Bundesliga","team",26,34,55,1,1,341,304,57,539,288,341,2,3,2,1486,465,435,51.7,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
"830",2025,"Eint Frankfurt","Bundesliga","opponent",26,34,58,3,0,324,329,99,677,264,323,3,5,0,1479,435,465,48.3,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
"831",2025,"Empoli","Serie A","team",34,36,65,5,2,544,427,55,568,313,383,3,3,1,1410,551,672,45.1,"https://fbref.com/en/squads/a3d88bd8/Empoli-Stats"
"832",2025,"Empoli","Serie A","opponent",34,36,56,3,3,450,517,35,697,245,348,3,3,1,1463,672,551,54.9,"https://fbref.com/en/squads/a3d88bd8/Empoli-Stats"
"833",2025,"Espanyol","La Liga","team",27,36,84,1,0,481,411,58,570,302,379,4,6,1,1293,464,474,49.5,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
"834",2025,"Espanyol","La Liga","opponent",27,36,63,2,0,435,453,50,811,277,297,6,4,2,1497,474,464,50.5,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
"835",2025,"Everton","Premier League","team",26,36,77,2,1,415,362,79,651,320,408,1,2,0,1444,578,535,51.9,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
"836",2025,"Everton","Premier League","opponent",26,36,44,2,1,373,406,50,686,222,405,2,2,3,1495,535,578,48.1,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
"837",2025,"Fiorentina","Serie A","team",34,36,76,3,2,413,522,81,557,260,301,6,3,1,1358,480,462,51,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
"838",2025,"Fiorentina","Serie A","opponent",34,36,88,5,2,556,399,42,609,225,305,3,8,2,1300,462,480,49,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
"839",2025,"Freiburg","Bundesliga","team",26,34,54,2,1,316,325,61,589,276,317,3,4,1,1368,594,606,49.5,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
