"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Sw_Pass","Crs_Pass","TI_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","Url"
"419",2023,"Bochum","Bundesliga","team",26,34,13549,11775,1708,412,31,72,568,768,141,65,53,1,9209,66,278,"https://fbref.com/en/squads/b42c6323/2022-2023/Bochum-Stats"
"420",2023,"Bochum","Bundesliga","opponent",26,34,16038,14119,1855,455,34,131,676,853,195,84,90,1,11742,64,319,"https://fbref.com/en/squads/b42c6323/2022-2023/Bochum-Stats"
"421",2023,"Bologna","Serie A","team",27,38,20552,18623,1852,484,58,179,558,830,145,90,41,0,16763,77,368,"https://fbref.com/en/squads/1d8099f8/2022-2023/Bologna-Stats"
"422",2023,"Bologna","Serie A","opponent",27,38,16931,14958,1915,525,38,111,665,812,172,71,81,1,13164,58,341,"https://fbref.com/en/squads/1d8099f8/2022-2023/Bologna-Stats"
"423",2023,"Bournemouth","Premier League","team",31,38,15381,13607,1736,424,48,87,509,706,144,88,25,9,11715,38,342,"https://fbref.com/en/squads/4ba7cbea/2022-2023/Bournemouth-Stats"
"424",2023,"Bournemouth","Premier League","opponent",31,38,22764,20999,1700,403,54,126,930,732,271,139,73,3,18709,65,395,"https://fbref.com/en/squads/4ba7cbea/2022-2023/Bournemouth-Stats"
"425",2023,"Brentford","Premier League","team",25,38,15551,13766,1713,453,53,107,661,738,163,83,34,12,11317,72,303,"https://fbref.com/en/squads/cd051869/2022-2023/Brentford-Stats"
"426",2023,"Brentford","Premier League","opponent",25,38,20073,18299,1713,403,63,112,781,715,214,103,73,5,15959,61,343,"https://fbref.com/en/squads/cd051869/2022-2023/Brentford-Stats"
"427",2023,"Brest","Ligue 1","team",29,38,16452,14545,1848,525,30,162,755,754,178,82,81,2,12486,59,339,"https://fbref.com/en/squads/fb08dbb3/2022-2023/Brest-Stats"
"428",2023,"Brest","Ligue 1","opponent",29,38,20233,18335,1832,526,68,123,674,746,194,80,79,0,16383,66,368,"https://fbref.com/en/squads/fb08dbb3/2022-2023/Brest-Stats"
"429",2023,"Brighton","Premier League","team",29,38,22888,21109,1709,445,81,130,694,693,233,102,88,2,19210,70,383,"https://fbref.com/en/squads/d07537b9/2022-2023/Brighton-and-Hove-Albion-Stats"
"430",2023,"Brighton","Premier League","opponent",29,38,15116,13420,1653,473,44,69,444,607,134,59,52,2,11658,43,310,"https://fbref.com/en/squads/d07537b9/2022-2023/Brighton-and-Hove-Albion-Stats"
"431",2023,"Celta Vigo","La Liga","team",26,38,18499,16495,1923,557,44,161,705,802,184,65,88,1,14700,81,300,"https://fbref.com/en/squads/f25da7fb/2022-2023/Celta-Vigo-Stats"
"432",2023,"Celta Vigo","La Liga","opponent",26,38,18416,16454,1898,524,49,196,633,849,165,63,78,1,14618,64,353,"https://fbref.com/en/squads/f25da7fb/2022-2023/Celta-Vigo-Stats"
"433",2023,"Chelsea","Premier League","team",32,38,22836,20995,1767,503,58,129,693,722,209,108,70,2,19147,74,371,"https://fbref.com/en/squads/cff3d9bb/2022-2023/Chelsea-Stats"
"434",2023,"Chelsea","Premier League","opponent",32,38,16256,14458,1748,456,41,83,591,744,182,105,35,1,12591,50,404,"https://fbref.com/en/squads/cff3d9bb/2022-2023/Chelsea-Stats"
"435",2023,"Clermont Foot","Ligue 1","team",28,38,17961,16060,1849,642,31,105,564,658,155,73,48,4,14212,52,373,"https://fbref.com/en/squads/d9676424/2022-2023/Clermont-Foot-Stats"
"436",2023,"Clermont Foot","Ligue 1","opponent",28,38,19391,17685,1652,445,56,143,615,737,152,61,59,0,15740,54,350,"https://fbref.com/en/squads/d9676424/2022-2023/Clermont-Foot-Stats"
"437",2023,"Cremonese","Serie A","team",33,38,15041,13147,1826,482,26,99,659,768,146,51,76,0,10872,68,300,"https://fbref.com/en/squads/9aad3a77/2022-2023/Cremonese-Stats"
"438",2023,"Cremonese","Serie A","opponent",33,38,21008,18975,1961,498,50,178,696,857,208,79,86,0,16894,72,343,"https://fbref.com/en/squads/9aad3a77/2022-2023/Cremonese-Stats"
"439",2023,"Crystal Palace","Premier League","team",26,38,17308,15416,1834,525,41,118,591,763,186,84,60,5,13395,58,350,"https://fbref.com/en/squads/47c64c55/2022-2023/Crystal-Palace-Stats"
"440",2023,"Crystal Palace","Premier League","opponent",26,38,20332,18512,1750,484,50,140,682,763,176,80,60,8,16316,70,384,"https://fbref.com/en/squads/47c64c55/2022-2023/Crystal-Palace-Stats"
"441",2023,"Cádiz","La Liga","team",38,38,13952,12025,1852,548,29,150,633,748,145,65,47,3,9940,75,297,"https://fbref.com/en/squads/ee7c297c/2022-2023/Cadiz-Stats"
"442",2023,"Cádiz","La Liga","opponent",38,38,19569,17561,1939,570,39,233,852,778,200,63,82,1,15630,69,346,"https://fbref.com/en/squads/ee7c297c/2022-2023/Cadiz-Stats"
"443",2023,"Dortmund","Bundesliga","team",30,34,19889,18132,1716,475,44,213,677,699,227,73,112,4,16445,41,376,"https://fbref.com/en/squads/add600ae/2022-2023/Dortmund-Stats"
"444",2023,"Dortmund","Bundesliga","opponent",30,34,14394,12810,1498,353,51,86,476,595,153,55,75,1,11021,86,309,"https://fbref.com/en/squads/add600ae/2022-2023/Dortmund-Stats"
"445",2023,"Eint Frankfurt","Bundesliga","team",28,34,17975,16179,1726,437,46,70,616,786,189,99,50,1,13930,70,383,"https://fbref.com/en/squads/f0ac8ee6/2022-2023/Eintracht-Frankfurt-Stats"
"446",2023,"Eint Frankfurt","Bundesliga","opponent",28,34,16233,14486,1689,478,34,88,520,721,141,56,73,0,12292,58,357,"https://fbref.com/en/squads/f0ac8ee6/2022-2023/Eintracht-Frankfurt-Stats"
"447",2023,"Elche","La Liga","team",32,38,15758,13769,1908,494,24,164,750,789,204,72,83,8,12051,81,390,"https://fbref.com/en/squads/6c8b07df/2022-2023/Elche-Stats"
"448",2023,"Elche","La Liga","opponent",32,38,19238,17216,1922,563,62,140,753,785,223,77,84,3,15598,100,331,"https://fbref.com/en/squads/6c8b07df/2022-2023/Elche-Stats"
"449",2023,"Empoli","Serie A","team",32,38,16862,14830,1978,538,24,105,611,828,163,70,61,0,13199,54,375,"https://fbref.com/en/squads/a3d88bd8/2022-2023/Empoli-Stats"
"450",2023,"Empoli","Serie A","opponent",32,38,18872,16892,1905,465,31,303,950,851,236,79,101,2,15100,75,345,"https://fbref.com/en/squads/a3d88bd8/2022-2023/Empoli-Stats"
"451",2023,"Espanyol","La Liga","team",33,38,14698,12685,1951,574,34,115,713,744,179,75,60,3,10827,62,298,"https://fbref.com/en/squads/a8661628/2022-2023/Espanyol-Stats"
"452",2023,"Espanyol","La Liga","opponent",33,38,19603,17628,1893,487,47,192,730,810,198,61,94,2,15807,82,336,"https://fbref.com/en/squads/a8661628/2022-2023/Espanyol-Stats"
"453",2023,"Everton","Premier League","team",28,38,15783,13984,1735,434,39,93,704,707,174,138,28,0,11790,64,311,"https://fbref.com/en/squads/d3fd31cc/2022-2023/Everton-Stats"
"454",2023,"Everton","Premier League","opponent",28,38,21204,19286,1864,438,51,153,758,846,238,90,66,2,17041,54,393,"https://fbref.com/en/squads/d3fd31cc/2022-2023/Everton-Stats"
"455",2023,"Fiorentina","Serie A","team",30,38,19236,17189,1991,600,30,203,880,831,234,88,99,0,15373,56,336,"https://fbref.com/en/squads/421387cf/2022-2023/Fiorentina-Stats"
"456",2023,"Fiorentina","Serie A","opponent",30,38,15020,13090,1837,524,47,128,446,733,117,43,64,0,11306,93,302,"https://fbref.com/en/squads/421387cf/2022-2023/Fiorentina-Stats"
"457",2023,"Freiburg","Bundesliga","team",27,34,15533,13934,1542,454,24,116,547,603,141,82,44,0,11653,57,307,"https://fbref.com/en/squads/a486e511/2022-2023/Freiburg-Stats"
"458",2023,"Freiburg","Bundesliga","opponent",27,34,16835,15223,1568,443,49,88,548,659,148,60,68,2,13030,44,303,"https://fbref.com/en/squads/a486e511/2022-2023/Freiburg-Stats"
"459",2023,"Fulham","Premier League","team",29,38,18014,16136,1818,471,20,157,769,795,182,70,69,2,13974,60,393,"https://fbref.com/en/squads/fd962109/2022-2023/Fulham-Stats"
"460",2023,"Fulham","Premier League","opponent",29,38,19010,17219,1703,438,76,137,608,720,204,94,66,1,15001,88,368,"https://fbref.com/en/squads/fd962109/2022-2023/Fulham-Stats"
"461",2023,"Getafe","La Liga","team",25,38,14126,12118,1929,524,18,162,649,857,119,58,54,1,9690,79,333,"https://fbref.com/en/squads/7848bd64/2022-2023/Getafe-Stats"
"462",2023,"Getafe","La Liga","opponent",25,38,21494,19437,1962,645,48,192,771,819,179,61,75,0,17070,95,355,"https://fbref.com/en/squads/7848bd64/2022-2023/Getafe-Stats"
"463",2023,"Girona","La Liga","team",29,38,18604,16633,1884,576,32,135,713,742,145,66,53,1,15146,87,319,"https://fbref.com/en/squads/9024a00a/2022-2023/Girona-Stats"
"464",2023,"Girona","La Liga","opponent",29,38,17921,16112,1745,501,45,163,753,678,181,70,70,1,14391,64,321,"https://fbref.com/en/squads/9024a00a/2022-2023/Girona-Stats"
"465",2023,"Gladbach","Bundesliga","team",27,34,18854,17035,1747,532,64,60,441,684,151,60,73,1,15516,72,384,"https://fbref.com/en/squads/32f3ee20/2022-2023/Monchengladbach-Stats"
"466",2023,"Gladbach","Bundesliga","opponent",27,34,16130,14554,1486,381,30,119,671,635,181,81,62,0,12596,90,342,"https://fbref.com/en/squads/32f3ee20/2022-2023/Monchengladbach-Stats"
"467",2023,"Hellas Verona","Serie A","team",36,38,13807,12006,1727,437,23,81,652,721,170,81,63,1,9481,74,334,"https://fbref.com/en/squads/0e72edf2/2022-2023/Hellas-Verona-Stats"
"468",2023,"Hellas Verona","Serie A","opponent",36,38,19989,17918,2027,593,38,102,634,842,196,73,93,0,15647,44,340,"https://fbref.com/en/squads/0e72edf2/2022-2023/Hellas-Verona-Stats"
"469",2023,"Hertha BSC","Bundesliga","team",32,34,12800,11022,1720,468,28,100,516,756,147,45,79,0,8876,58,292,"https://fbref.com/en/squads/2818f8bc/2022-2023/Hertha-BSC-Stats"
"470",2023,"Hertha BSC","Bundesliga","opponent",32,34,18039,16064,1899,449,47,111,652,902,203,90,79,2,13867,76,349,"https://fbref.com/en/squads/2818f8bc/2022-2023/Hertha-BSC-Stats"
"471",2023,"Hoffenheim","Bundesliga","team",31,34,15564,13750,1736,418,17,119,577,784,161,45,74,4,11754,78,323,"https://fbref.com/en/squads/033ea6b8/2022-2023/Hoffenheim-Stats"
"472",2023,"Hoffenheim","Bundesliga","opponent",31,34,16768,14896,1807,527,43,104,652,760,187,70,76,0,12906,65,349,"https://fbref.com/en/squads/033ea6b8/2022-2023/Hoffenheim-Stats"
"473",2023,"Inter","Serie A","team",25,38,21281,19504,1709,443,50,185,885,682,214,66,121,0,17693,68,275,"https://fbref.com/en/squads/d609edc0/2022-2023/Internazionale-Stats"
"474",2023,"Inter","Serie A","opponent",25,38,17072,15252,1784,485,12,151,558,680,151,62,65,0,13657,36,319,"https://fbref.com/en/squads/d609edc0/2022-2023/Internazionale-Stats"
"475",2023,"Juventus","Serie A","team",29,38,18690,16884,1744,449,38,195,731,706,207,64,125,1,15226,62,318,"https://fbref.com/en/squads/e0652b02/2022-2023/Juventus-Stats"
"476",2023,"Juventus","Serie A","opponent",29,38,19135,17281,1801,495,25,152,706,713,186,81,70,0,15647,53,342,"https://fbref.com/en/squads/e0652b02/2022-2023/Juventus-Stats"
"477",2023,"Köln","Bundesliga","team",27,34,16367,14542,1757,409,20,62,790,811,205,87,81,0,12242,68,409,"https://fbref.com/en/squads/bc357bf7/2022-2023/Koln-Stats"
"478",2023,"Köln","Bundesliga","opponent",27,34,16789,14939,1795,448,29,121,598,850,156,70,59,0,12817,55,370,"https://fbref.com/en/squads/bc357bf7/2022-2023/Koln-Stats"
"479",2023,"Lazio","Serie A","team",24,38,21629,19809,1766,540,55,135,483,680,169,71,76,0,18135,54,330,"https://fbref.com/en/squads/7213da33/2022-2023/Lazio-Stats"
"480",2023,"Lazio","Serie A","opponent",24,38,19956,18174,1719,442,28,217,641,752,175,70,60,0,16443,63,364,"https://fbref.com/en/squads/7213da33/2022-2023/Lazio-Stats"
"481",2023,"Lecce","Serie A","team",29,38,14358,12384,1906,504,23,175,709,858,172,56,61,0,10083,68,315,"https://fbref.com/en/squads/ffcbe334/2022-2023/Lecce-Stats"
"482",2023,"Lecce","Serie A","opponent",29,38,20584,18277,2243,588,49,150,677,1062,193,63,99,0,16184,64,423,"https://fbref.com/en/squads/ffcbe334/2022-2023/Lecce-Stats"
"483",2023,"Leeds United","Premier League","team",29,38,16924,14953,1911,484,41,87,653,837,199,93,68,4,12437,60,414,"https://fbref.com/en/squads/5bfb9659/2022-2023/Leeds-United-Stats"
"484",2023,"Leeds United","Premier League","opponent",29,38,19538,17541,1911,492,69,131,612,866,182,87,61,6,15111,86,450,"https://fbref.com/en/squads/5bfb9659/2022-2023/Leeds-United-Stats"
"485",2023,"Leicester City","Premier League","team",28,38,18871,17049,1739,464,76,93,496,724,135,70,41,6,14887,83,393,"https://fbref.com/en/squads/a2d435b3/2022-2023/Leicester-City-Stats"
"486",2023,"Leicester City","Premier League","opponent",28,38,20664,18816,1770,461,75,157,712,756,236,129,58,5,16629,78,402,"https://fbref.com/en/squads/a2d435b3/2022-2023/Leicester-City-Stats"
"487",2023,"Lens","Ligue 1","team",29,38,21203,19476,1665,556,53,111,791,623,204,80,87,1,17809,62,311,"https://fbref.com/en/squads/fd4e0f7d/2022-2023/Lens-Stats"
"488",2023,"Lens","Ligue 1","opponent",29,38,16976,15126,1796,535,40,66,523,668,161,67,69,1,13591,54,325,"https://fbref.com/en/squads/fd4e0f7d/2022-2023/Lens-Stats"
"489",2023,"Leverkusen","Bundesliga","team",27,34,18206,16529,1626,468,59,72,461,678,139,66,49,0,14683,51,298,"https://fbref.com/en/squads/c7a9f859/2022-2023/Bayer-Leverkusen-Stats"
"490",2023,"Leverkusen","Bundesliga","opponent",27,34,16950,15411,1477,397,35,91,525,641,131,68,54,2,13329,62,304,"https://fbref.com/en/squads/c7a9f859/2022-2023/Bayer-Leverkusen-Stats"
"491",2023,"Lille","Ligue 1","team",26,38,22826,20992,1770,555,56,124,624,718,217,81,76,1,19266,64,398,"https://fbref.com/en/squads/cb188c0c/2022-2023/Lille-Stats"
"492",2023,"Lille","Ligue 1","opponent",26,38,14925,13088,1755,543,46,119,497,686,136,57,56,1,11379,82,354,"https://fbref.com/en/squads/cb188c0c/2022-2023/Lille-Stats"
"493",2023,"Liverpool","Premier League","team",28,38,24361,22466,1811,416,103,198,799,860,235,56,155,1,20043,84,383,"https://fbref.com/en/squads/822bd0ba/2022-2023/Liverpool-Stats"
"494",2023,"Liverpool","Premier League","opponent",28,38,15970,14167,1715,466,76,122,515,677,134,75,34,1,11949,88,315,"https://fbref.com/en/squads/822bd0ba/2022-2023/Liverpool-Stats"
"495",2023,"Lorient","Ligue 1","team",30,38,18087,16255,1783,540,48,55,434,658,145,60,52,2,14837,49,334,"https://fbref.com/en/squads/d2c87802/2022-2023/Lorient-Stats"
"496",2023,"Lorient","Ligue 1","opponent",30,38,20818,19150,1626,425,41,120,910,678,211,95,87,0,17282,42,401,"https://fbref.com/en/squads/d2c87802/2022-2023/Lorient-Stats"
"497",2023,"Lyon","Ligue 1","team",29,38,22698,20857,1784,521,65,101,649,758,184,71,68,0,18956,57,395,"https://fbref.com/en/squads/d53c0b06/2022-2023/Lyon-Stats"
"498",2023,"Lyon","Ligue 1","opponent",29,38,16553,14765,1715,527,40,105,541,665,163,76,55,1,12929,73,358,"https://fbref.com/en/squads/d53c0b06/2022-2023/Lyon-Stats"
"499",2023,"Mainz 05","Bundesliga","team",27,34,14492,12764,1654,365,25,97,610,795,155,96,49,0,10075,74,356,"https://fbref.com/en/squads/a224b06a/2022-2023/Mainz-05-Stats"
"500",2023,"Mainz 05","Bundesliga","opponent",27,34,18210,16407,1755,520,45,108,599,755,142,55,71,1,13921,48,363,"https://fbref.com/en/squads/a224b06a/2022-2023/Mainz-05-Stats"
"501",2023,"Mallorca","La Liga","team",31,38,14261,12483,1701,497,29,150,635,649,139,49,68,0,10451,77,306,"https://fbref.com/en/squads/2aa12281/2022-2023/Mallorca-Stats"
"502",2023,"Mallorca","La Liga","opponent",31,38,20763,18826,1897,657,48,130,822,738,194,54,59,6,16934,40,323,"https://fbref.com/en/squads/2aa12281/2022-2023/Mallorca-Stats"
"503",2023,"Manchester City","Premier League","team",24,38,26642,25047,1544,440,94,177,742,614,238,72,87,11,23263,51,350,"https://fbref.com/en/squads/b8fd03ef/2022-2023/Manchester-City-Stats"
"504",2023,"Manchester City","Premier League","opponent",24,38,14441,12946,1423,382,30,104,395,489,97,50,25,5,11294,72,261,"https://fbref.com/en/squads/b8fd03ef/2022-2023/Manchester-City-Stats"
"505",2023,"Manchester Utd","Premier League","team",26,38,20525,18827,1619,325,105,165,517,715,196,71,47,4,16603,79,420,"https://fbref.com/en/squads/19538871/2022-2023/Manchester-United-Stats"
"506",2023,"Manchester Utd","Premier League","opponent",26,38,17675,15911,1721,476,45,105,670,651,207,105,59,4,13767,43,395,"https://fbref.com/en/squads/19538871/2022-2023/Manchester-United-Stats"
"507",2023,"Marseille","Ligue 1","team",30,38,20689,18914,1707,448,72,149,751,723,209,107,50,0,16817,68,359,"https://fbref.com/en/squads/5725cc7b/2022-2023/Marseille-Stats"
"508",2023,"Marseille","Ligue 1","opponent",30,38,15822,13925,1867,583,26,82,541,716,155,54,72,0,12111,30,281,"https://fbref.com/en/squads/5725cc7b/2022-2023/Marseille-Stats"
"509",2023,"Milan","Serie A","team",30,38,19734,17874,1799,472,52,126,671,813,187,51,108,0,15948,61,322,"https://fbref.com/en/squads/dc56fe14/2022-2023/Milan-Stats"
"510",2023,"Milan","Serie A","opponent",30,38,15832,13974,1817,483,25,170,539,743,163,85,46,0,12205,41,311,"https://fbref.com/en/squads/dc56fe14/2022-2023/Milan-Stats"
"511",2023,"Monaco","Ligue 1","team",27,38,18378,16574,1720,457,46,137,661,730,166,80,72,1,14414,84,356,"https://fbref.com/en/squads/fd6114db/2022-2023/Monaco-Stats"
"512",2023,"Monaco","Ligue 1","opponent",27,38,19832,18094,1688,557,57,106,570,605,163,59,62,0,16087,50,375,"https://fbref.com/en/squads/fd6114db/2022-2023/Monaco-Stats"
"513",2023,"Montpellier","Ligue 1","team",31,38,16221,14249,1901,555,38,123,673,749,195,85,87,2,12420,71,319,"https://fbref.com/en/squads/281b0e73/2022-2023/Montpellier-Stats"
"514",2023,"Montpellier","Ligue 1","opponent",31,38,19336,17466,1829,525,61,127,722,756,184,89,75,0,15637,41,369,"https://fbref.com/en/squads/281b0e73/2022-2023/Montpellier-Stats"
"515",2023,"Monza","Serie A","team",31,38,20724,18818,1837,570,33,168,596,711,154,22,111,0,17198,69,327,"https://fbref.com/en/squads/21680aa4/2022-2023/Monza-Stats"
"516",2023,"Monza","Serie A","opponent",31,38,16713,14879,1779,538,28,186,704,709,186,74,80,0,13250,55,306,"https://fbref.com/en/squads/21680aa4/2022-2023/Monza-Stats"
"517",2023,"Nantes","Ligue 1","team",29,38,17169,15386,1729,462,17,121,820,725,196,77,89,0,13283,54,313,"https://fbref.com/en/squads/d7a486cd/2022-2023/Nantes-Stats"
"518",2023,"Nantes","Ligue 1","opponent",29,38,20454,18566,1836,504,57,100,636,795,191,87,70,1,16588,52,368,"https://fbref.com/en/squads/d7a486cd/2022-2023/Nantes-Stats"
"519",2023,"Napoli","Serie A","team",27,38,24473,22587,1826,515,36,200,681,785,228,84,74,1,21086,60,337,"https://fbref.com/en/squads/d48ad4ff/2022-2023/Napoli-Stats"
"520",2023,"Napoli","Serie A","opponent",27,38,15077,13353,1674,438,32,117,491,624,143,66,63,0,11634,50,312,"https://fbref.com/en/squads/d48ad4ff/2022-2023/Napoli-Stats"
"521",2023,"Newcastle Utd","Premier League","team",27,38,17837,16020,1746,447,88,142,740,728,270,106,90,15,13925,71,370,"https://fbref.com/en/squads/b2b47a98/2022-2023/Newcastle-United-Stats"
"522",2023,"Newcastle Utd","Premier League","opponent",27,38,16389,14572,1761,460,49,116,564,717,162,76,52,2,12444,56,381,"https://fbref.com/en/squads/b2b47a98/2022-2023/Newcastle-United-Stats"
"523",2023,"Nice","Ligue 1","team",34,38,20784,19059,1674,442,53,93,690,656,193,88,60,0,17325,51,368,"https://fbref.com/en/squads/132ebc33/2022-2023/Nice-Stats"
"524",2023,"Nice","Ligue 1","opponent",34,38,19624,17984,1586,412,56,150,611,665,154,61,68,0,16263,54,351,"https://fbref.com/en/squads/132ebc33/2022-2023/Nice-Stats"
"525",2023,"Nott'ham Forest","Premier League","team",33,38,13606,11801,1738,446,31,66,530,720,128,65,53,1,9543,67,313,"https://fbref.com/en/squads/e4a775cb/2022-2023/Nottingham-Forest-Stats"
"526",2023,"Nott'ham Forest","Premier League","opponent",33,38,22551,20654,1839,477,79,123,817,816,239,99,93,6,18444,58,413,"https://fbref.com/en/squads/e4a775cb/2022-2023/Nottingham-Forest-Stats"
"527",2023,"Osasuna","La Liga","team",26,38,16835,14900,1875,523,26,197,794,799,159,64,65,3,12725,60,345,"https://fbref.com/en/squads/03c57e2b/2022-2023/Osasuna-Stats"
"528",2023,"Osasuna","La Liga","opponent",26,38,18199,16063,2027,574,46,175,696,861,192,58,69,4,14139,109,344,"https://fbref.com/en/squads/03c57e2b/2022-2023/Osasuna-Stats"
"529",2023,"Paris S-G","Ligue 1","team",26,38,26476,24872,1527,458,149,109,399,537,204,74,61,0,23694,77,368,"https://fbref.com/en/squads/e2d8892c/2022-2023/Paris-Saint-Germain-Stats"
"530",2023,"Paris S-G","Ligue 1","opponent",26,38,17091,15677,1358,435,54,115,520,397,145,63,56,1,14354,56,287,"https://fbref.com/en/squads/e2d8892c/2022-2023/Paris-Saint-Germain-Stats"
"531",2023,"RB Leipzig","Bundesliga","team",25,34,20529,18813,1636,437,99,120,489,748,167,50,74,2,16911,80,400,"https://fbref.com/en/squads/acbb6a5b/2022-2023/RB-Leipzig-Stats"
"532",2023,"RB Leipzig","Bundesliga","opponent",25,34,14800,13150,1601,449,34,102,483,673,120,60,42,1,11163,49,370,"https://fbref.com/en/squads/acbb6a5b/2022-2023/RB-Leipzig-Stats"
"533",2023,"Rayo Vallecano","La Liga","team",28,38,17666,15514,2054,564,29,194,832,901,189,78,69,1,13497,98,365,"https://fbref.com/en/squads/98e8af82/2022-2023/Rayo-Vallecano-Stats"
"534",2023,"Rayo Vallecano","La Liga","opponent",28,38,17027,14931,2011,615,30,182,654,804,180,82,63,3,12926,85,379,"https://fbref.com/en/squads/98e8af82/2022-2023/Rayo-Vallecano-Stats"
"535",2023,"Real Madrid","La Liga","team",26,38,25012,23163,1760,555,65,242,574,653,226,83,53,1,22082,89,353,"https://fbref.com/en/squads/53a2f082/2022-2023/Real-Madrid-Stats"
"536",2023,"Real Madrid","La Liga","opponent",26,38,15986,14341,1589,436,36,121,541,545,145,62,42,3,13004,56,299,"https://fbref.com/en/squads/53a2f082/2022-2023/Real-Madrid-Stats"
"537",2023,"Real Sociedad","La Liga","team",30,38,19134,17244,1799,537,47,107,538,782,165,57,71,1,15324,91,324,"https://fbref.com/en/squads/e31d1cd9/2022-2023/Real-Sociedad-Stats"
"538",2023,"Real Sociedad","La Liga","opponent",30,38,16093,13951,2051,691,34,147,570,817,154,51,48,1,12130,91,332,"https://fbref.com/en/squads/e31d1cd9/2022-2023/Real-Sociedad-Stats"
"539",2023,"Reims","Ligue 1","team",34,38,17565,15706,1774,475,72,140,707,777,178,56,79,0,13670,85,354,"https://fbref.com/en/squads/7fdd64e0/2022-2023/Reims-Stats"
"540",2023,"Reims","Ligue 1","opponent",34,38,18644,16670,1910,562,46,139,690,744,174,57,73,3,14671,64,382,"https://fbref.com/en/squads/7fdd64e0/2022-2023/Reims-Stats"
"541",2023,"Rennes","Ligue 1","team",32,38,21193,19509,1630,464,51,104,564,683,174,63,78,0,17618,54,354,"https://fbref.com/en/squads/b3072e00/2022-2023/Rennes-Stats"
"542",2023,"Rennes","Ligue 1","opponent",32,38,17037,15206,1741,500,48,135,581,717,155,55,46,2,13332,90,335,"https://fbref.com/en/squads/b3072e00/2022-2023/Rennes-Stats"
"543",2023,"Roma","Serie A","team",30,38,17814,15874,1884,528,59,176,595,833,188,84,93,0,14171,56,292,"https://fbref.com/en/squads/cf74a709/2022-2023/Roma-Stats"
"544",2023,"Roma","Serie A","opponent",30,38,19029,17307,1700,471,17,138,573,710,147,58,64,0,15388,22,322,"https://fbref.com/en/squads/cf74a709/2022-2023/Roma-Stats"
"545",2023,"Salernitana","Serie A","team",30,38,16508,14589,1852,530,25,140,559,720,143,23,66,0,12667,67,324,"https://fbref.com/en/squads/c5577084/2022-2023/Salernitana-Stats"
"546",2023,"Salernitana","Serie A","opponent",30,38,20352,18467,1813,512,45,140,683,783,186,97,77,1,16535,72,304,"https://fbref.com/en/squads/c5577084/2022-2023/Salernitana-Stats"
"547",2023,"Sampdoria","Serie A","team",40,38,16575,14576,1944,598,34,107,599,760,130,36,77,0,12606,55,380,"https://fbref.com/en/squads/8ff9e3b3/2022-2023/Sampdoria-Stats"
"548",2023,"Sampdoria","Serie A","opponent",40,38,19629,17746,1793,528,53,165,719,732,223,78,89,0,15794,90,318,"https://fbref.com/en/squads/8ff9e3b3/2022-2023/Sampdoria-Stats"
"549",2023,"Sassuolo","Serie A","team",31,38,18306,16248,2015,566,34,195,625,798,177,81,50,0,14805,43,351,"https://fbref.com/en/squads/e2befd26/2022-2023/Sassuolo-Stats"
"550",2023,"Sassuolo","Serie A","opponent",31,38,18941,17077,1745,426,56,154,671,741,177,77,66,0,15353,119,312,"https://fbref.com/en/squads/e2befd26/2022-2023/Sassuolo-Stats"
"551",2023,"Schalke 04","Bundesliga","team",35,34,13360,11517,1773,445,29,62,764,786,169,79,77,4,9234,70,351,"https://fbref.com/en/squads/c539e393/2022-2023/Schalke-04-Stats"
"552",2023,"Schalke 04","Bundesliga","opponent",35,34,16016,14133,1821,475,49,139,618,795,206,102,77,2,12030,62,331,"https://fbref.com/en/squads/c539e393/2022-2023/Schalke-04-Stats"
"553",2023,"Sevilla","La Liga","team",35,38,19193,17244,1843,526,36,209,827,746,174,42,81,1,15379,106,307,"https://fbref.com/en/squads/ad2be733/2022-2023/Sevilla-Stats"
"554",2023,"Sevilla","La Liga","opponent",35,38,17319,15346,1898,543,49,187,673,774,170,68,62,2,13660,75,277,"https://fbref.com/en/squads/ad2be733/2022-2023/Sevilla-Stats"
"555",2023,"Southampton","Premier League","team",36,38,16391,14585,1749,426,38,87,613,752,157,63,65,2,12319,57,375,"https://fbref.com/en/squads/33c895d4/2022-2023/Southampton-Stats"
"556",2023,"Southampton","Premier League","opponent",36,38,20617,18768,1796,471,78,164,686,802,208,82,71,4,16376,53,417,"https://fbref.com/en/squads/33c895d4/2022-2023/Southampton-Stats"
"557",2023,"Spezia","Serie A","team",34,38,16501,14437,2009,456,26,107,655,922,193,116,53,0,12399,55,381,"https://fbref.com/en/squads/68449f6d/2022-2023/Spezia-Stats"
"558",2023,"Spezia","Serie A","opponent",34,38,18557,16453,2028,553,66,152,726,902,205,74,91,0,14451,76,337,"https://fbref.com/en/squads/68449f6d/2022-2023/Spezia-Stats"
"559",2023,"Strasbourg","Ligue 1","team",29,38,17277,15473,1761,555,49,131,647,740,143,45,75,1,13337,43,324,"https://fbref.com/en/squads/c0d3eab4/2022-2023/Strasbourg-Stats"
