"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","Poss","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","PrgC_Progression","PrgP_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","npxG+xAG_Per","Url"
"761",2024,"Tottenham","Premier League","team",29,25.2,61.6,38,418,3420,38,69,58,127,67,2,2,92,4,68.2,66.7,57.4,124.1,957,2107,1.82,1.53,3.34,1.76,3.29,1.79,1.51,3.31,1.75,3.27,"https://fbref.com/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"
"762",2024,"Tottenham","Premier League","opponent",29,26.4,38.4,38,418,3420,38,58,39,97,51,7,7,100,4,63.4,58.4,42.1,100.5,525,1103,1.53,1.03,2.55,1.34,2.37,1.67,1.11,2.77,1.54,2.64,"https://fbref.com/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"
"763",2024,"Toulouse","Ligue 1","team",26,23.8,48.4,34,374,3060,34,42,30,72,36,6,9,77,1,40.3,33.3,26.4,59.7,549,1405,1.24,0.88,2.12,1.06,1.94,1.18,0.78,1.96,0.98,1.75,"https://fbref.com/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats"
"764",2024,"Toulouse","Ligue 1","opponent",26,25.9,51.6,34,374,3060,34,46,24,70,42,4,4,62,3,48.1,44.9,33.4,78.3,607,1343,1.35,0.71,2.06,1.24,1.94,1.41,0.98,2.39,1.32,2.3,"https://fbref.com/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats"
"765",2024,"Udinese","Serie A","team",32,25.7,39.3,38,418,3420,38,36,23,59,33,3,4,94,5,39.1,36.8,28,64.9,602,1022,0.95,0.61,1.55,0.87,1.47,1.03,0.74,1.77,0.97,1.71,"https://fbref.com/en/squads/04eea015/2023-2024/Udinese-Stats"
"766",2024,"Udinese","Serie A","opponent",32,26.6,60.7,38,418,3420,38,52,35,87,43,9,9,81,3,49.1,42.2,33.2,75.4,694,1734,1.37,0.92,2.29,1.13,2.05,1.29,0.87,2.17,1.11,1.98,"https://fbref.com/en/squads/04eea015/2023-2024/Udinese-Stats"
"767",2024,"Union Berlin","Bundesliga","team",30,28.1,42.9,34,374,3060,34,33,23,56,30,3,6,67,7,40.1,35.3,25,60.3,389,1146,0.97,0.68,1.65,0.88,1.56,1.18,0.74,1.91,1.04,1.77,"https://fbref.com/en/squads/7a41008f/2023-2024/Union-Berlin-Stats"
"768",2024,"Union Berlin","Bundesliga","opponent",30,26.5,57.1,34,374,3060,34,57,37,94,52,5,7,60,1,50.5,45.2,33.6,78.7,664,1565,1.68,1.09,2.76,1.53,2.62,1.49,0.99,2.47,1.33,2.32,"https://fbref.com/en/squads/7a41008f/2023-2024/Union-Berlin-Stats"
"769",2024,"Valencia","La Liga","team",29,23.8,44.3,38,418,3420,38,39,24,63,31,8,9,64,5,43.1,36.2,27,63.2,522,1162,1.03,0.63,1.66,0.82,1.45,1.13,0.71,1.85,0.95,1.66,"https://fbref.com/en/squads/dcc91a7b/2023-2024/Valencia-Stats"
"770",2024,"Valencia","La Liga","opponent",29,27.1,55.7,38,418,3420,38,43,31,74,40,3,6,102,5,47.6,42.9,32.8,75.7,621,1587,1.13,0.82,1.95,1.05,1.87,1.25,0.86,2.12,1.13,1.99,"https://fbref.com/en/squads/dcc91a7b/2023-2024/Valencia-Stats"
"771",2024,"Villarreal","La Liga","team",32,27.9,49.6,38,418,3420,38,64,47,111,59,5,7,110,8,55.6,50.1,40.5,90.6,654,1558,1.68,1.24,2.92,1.55,2.79,1.46,1.07,2.53,1.32,2.38,"https://fbref.com/en/squads/2a8183b3/2023-2024/Villarreal-Stats"
"772",2024,"Villarreal","La Liga","opponent",32,27.1,50.4,38,418,3420,38,64,48,112,58,6,6,91,2,58.7,54,40.6,94.6,734,1655,1.68,1.26,2.95,1.53,2.79,1.54,1.07,2.61,1.42,2.49,"https://fbref.com/en/squads/2a8183b3/2023-2024/Villarreal-Stats"
"773",2024,"Werder Bremen","Bundesliga","team",30,27,46.8,34,374,3060,34,45,33,78,40,5,6,73,2,46.9,42,35.6,77.6,492,1172,1.32,0.97,2.29,1.18,2.15,1.38,1.05,2.43,1.24,2.28,"https://fbref.com/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats"
"774",2024,"Werder Bremen","Bundesliga","opponent",30,26.7,53.2,34,374,3060,34,53,39,92,47,6,6,84,6,56.5,51.9,41,92.9,638,1428,1.56,1.15,2.71,1.38,2.53,1.66,1.21,2.87,1.53,2.73,"https://fbref.com/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats"
"775",2024,"West Ham","Premier League","team",26,28.3,41.1,38,418,3420,38,58,40,98,54,4,5,82,3,52.3,48.4,34.8,83.2,556,1207,1.53,1.05,2.58,1.42,2.47,1.38,0.92,2.29,1.27,2.19,"https://fbref.com/en/squads/7c21e445/2023-2024/West-Ham-United-Stats"
"776",2024,"West Ham","Premier League","opponent",26,26.1,58.9,38,418,3420,38,70,51,121,62,8,10,71,2,71.1,63.2,51.1,114.3,963,2015,1.84,1.34,3.18,1.63,2.97,1.87,1.35,3.22,1.66,3.01,"https://fbref.com/en/squads/7c21e445/2023-2024/West-Ham-United-Stats"
"777",2024,"Wolfsburg","Bundesliga","team",28,25.6,48,34,374,3060,34,41,27,68,39,2,3,86,5,39.2,36.7,28.5,65.2,441,1235,1.21,0.79,2,1.15,1.94,1.15,0.84,1.99,1.08,1.92,"https://fbref.com/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats"
"778",2024,"Wolfsburg","Bundesliga","opponent",28,26.4,52,34,374,3060,34,53,43,96,51,2,3,79,4,44.7,42.4,34.3,76.6,532,1346,1.56,1.26,2.82,1.5,2.76,1.32,1.01,2.32,1.25,2.25,"https://fbref.com/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats"
"779",2024,"Wolves","Premier League","team",27,26.6,48.9,38,418,3420,38,47,36,83,43,4,4,102,4,46.7,43.6,31.8,75.4,671,1180,1.24,0.95,2.18,1.13,2.08,1.23,0.84,2.07,1.15,1.98,"https://fbref.com/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats"
"780",2024,"Wolves","Premier League","opponent",27,26.4,51.1,38,418,3420,38,64,43,107,56,8,8,84,3,67.7,61.4,48,109.5,734,1742,1.68,1.13,2.82,1.47,2.61,1.78,1.26,3.05,1.62,2.88,"https://fbref.com/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats"
"781",2025,"Alavés","La Liga","team",29,27.3,45.2,36,396,3240,36,36,20,56,29,7,9,103,5,39.5,32.4,24,56.4,426,1110,1,0.56,1.56,0.81,1.36,1.1,0.67,1.76,0.9,1.57,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats"
"782",2025,"Alavés","La Liga","opponent",29,27.7,54.8,36,396,3240,36,45,27,72,34,11,11,105,5,43.8,35.3,30.3,65.6,545,1259,1.25,0.75,2,0.94,1.69,1.22,0.84,2.06,0.98,1.82,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats"
"783",2025,"Angers","Ligue 1","team",30,28.2,41.2,34,374,3060,34,31,17,48,26,5,6,49,2,36,31.3,23.5,54.8,501,953,0.91,0.5,1.41,0.76,1.26,1.06,0.69,1.75,0.92,1.61,"https://fbref.com/en/squads/69236f98/Angers-Stats"
"784",2025,"Angers","Ligue 1","opponent",30,26.7,58.8,34,374,3060,34,53,40,93,49,4,5,79,7,57.8,53.8,42.1,95.9,786,1775,1.56,1.18,2.74,1.44,2.62,1.7,1.24,2.94,1.58,2.82,"https://fbref.com/en/squads/69236f98/Angers-Stats"
"785",2025,"Arsenal","Premier League","team",25,26.6,56.9,36,396,3240,36,64,52,116,62,2,2,67,6,57,55.5,42.6,98.1,806,1738,1.78,1.44,3.22,1.72,3.17,1.58,1.18,2.77,1.54,2.72,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
"786",2025,"Arsenal","Premier League","opponent",25,27,43.1,36,396,3240,36,33,23,56,30,3,3,80,2,32.3,29.9,23,52.9,583,890,0.92,0.64,1.56,0.83,1.47,0.9,0.64,1.53,0.83,1.47,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
"787",2025,"Aston Villa","Premier League","team",28,27.8,51,37,407,3330,37,56,45,101,53,3,6,74,3,55.7,50.9,41.5,92.3,709,1326,1.51,1.22,2.73,1.43,2.65,1.5,1.12,2.63,1.37,2.5,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
"788",2025,"Aston Villa","Premier League","opponent",28,27.1,49,37,407,3330,37,49,35,84,48,1,2,102,2,47.2,45.6,34.7,80.3,660,1246,1.32,0.95,2.27,1.3,2.24,1.28,0.94,2.21,1.23,2.17,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
"789",2025,"Atalanta","Serie A","team",32,28,55.3,37,407,3330,37,74,52,126,69,5,7,66,1,63.7,58.2,45.7,103.9,878,1773,2,1.41,3.41,1.86,3.27,1.72,1.24,2.96,1.57,2.81,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
"790",2025,"Atalanta","Serie A","opponent",32,27.1,44.7,37,407,3330,37,32,24,56,30,2,2,50,2,36.1,34.6,25.9,60.6,488,953,0.86,0.65,1.51,0.81,1.46,0.98,0.7,1.68,0.94,1.64,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
"791",2025,"Athletic Club","La Liga","team",31,27.6,49.2,36,396,3240,36,52,39,91,49,3,6,62,3,50.7,45.9,35.1,81.1,655,1514,1.44,1.08,2.53,1.36,2.44,1.41,0.98,2.38,1.28,2.25,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
"792",2025,"Athletic Club","La Liga","opponent",31,27.6,50.8,36,396,3240,36,25,10,35,23,2,4,80,4,33.8,30.7,21.1,51.8,444,1121,0.69,0.28,0.97,0.64,0.92,0.94,0.59,1.53,0.85,1.44,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
"793",2025,"Atlético Madrid","La Liga","team",24,29.1,52.7,36,396,3240,36,60,45,105,54,6,7,74,3,57.2,51.8,41.9,93.7,714,1463,1.67,1.25,2.92,1.5,2.75,1.59,1.16,2.75,1.44,2.6,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
"794",2025,"Atlético Madrid","La Liga","opponent",24,27.6,47.3,36,396,3240,36,27,16,43,22,5,5,67,0,32.4,28.5,23,51.6,545,1467,0.75,0.44,1.19,0.61,1.06,0.9,0.64,1.54,0.79,1.43,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
"795",2025,"Augsburg","Bundesliga","team",29,26.8,44.4,34,374,3060,34,35,26,61,34,1,2,78,5,34.7,33.1,25.1,58.2,450,1160,1.03,0.76,1.79,1,1.76,1.02,0.74,1.76,0.97,1.71,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
"796",2025,"Augsburg","Bundesliga","opponent",29,26.6,55.6,34,374,3060,34,49,31,80,44,5,5,50,3,49.2,45.4,35,80.3,605,1439,1.44,0.91,2.35,1.29,2.21,1.45,1.03,2.48,1.33,2.36,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
"797",2025,"Auxerre","Ligue 1","team",29,26.7,42.5,34,374,3060,34,47,35,82,43,4,5,68,4,41.1,37.4,32.1,69.5,486,1084,1.38,1.03,2.41,1.26,2.29,1.21,0.94,2.15,1.1,2.04,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
"798",2025,"Auxerre","Ligue 1","opponent",29,26.6,57.5,34,374,3060,34,48,36,84,42,6,8,50,4,58.5,52.3,43.9,96.2,645,1522,1.41,1.06,2.47,1.24,2.29,1.72,1.29,3.01,1.54,2.83,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
"799",2025,"Barcelona","La Liga","team",28,25.5,68.1,36,396,3240,36,94,70,164,88,6,7,61,3,86.6,81.1,65.3,146.4,818,2109,2.61,1.94,4.56,2.44,4.39,2.41,1.81,4.22,2.25,4.07,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
"800",2025,"Barcelona","La Liga","opponent",28,27.6,31.9,36,396,3240,36,36,28,64,32,4,4,88,2,39,35.8,30,65.8,382,732,1,0.78,1.78,0.89,1.67,1.08,0.83,1.92,0.99,1.83,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
"801",2025,"Bayern Munich","Bundesliga","team",29,27.7,67.9,34,374,3060,34,96,66,162,87,9,10,48,1,81.8,74.1,59.8,133.8,829,2139,2.82,1.94,4.76,2.56,4.5,2.41,1.76,4.16,2.18,3.94,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
"802",2025,"Bayern Munich","Bundesliga","opponent",29,26.5,32.1,34,374,3060,34,32,25,57,31,1,2,65,2,25.5,24,18.1,42.1,286,666,0.94,0.74,1.68,0.91,1.65,0.75,0.53,1.28,0.71,1.24,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
"803",2025,"Betis","La Liga","team",35,28.3,52.4,36,396,3240,36,53,35,88,46,7,10,73,4,52.8,45,35.8,80.8,643,1396,1.47,0.97,2.44,1.28,2.25,1.47,0.99,2.46,1.25,2.25,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
"804",2025,"Betis","La Liga","opponent",35,27.9,47.6,36,396,3240,36,44,28,72,40,4,4,98,7,45.1,41.9,33.5,75.4,569,1338,1.22,0.78,2,1.11,1.89,1.25,0.93,2.18,1.16,2.1,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
"805",2025,"Bochum","Bundesliga","team",27,28,45.5,34,374,3060,34,32,23,55,31,1,3,71,2,42,39.5,30.1,69.5,378,1090,0.94,0.68,1.62,0.91,1.59,1.23,0.88,2.12,1.16,2.05,"https://fbref.com/en/squads/b42c6323/Bochum-Stats"
"806",2025,"Bochum","Bundesliga","opponent",27,26.5,54.5,34,374,3060,34,68,52,120,65,3,6,44,4,63.2,58.2,49.1,107.3,598,1448,2,1.53,3.53,1.91,3.44,1.86,1.44,3.3,1.71,3.15,"https://fbref.com/en/squads/b42c6323/Bochum-Stats"
"807",2025,"Bologna","Serie A","team",30,27.1,58,36,396,3240,36,53,40,93,47,6,7,55,3,46.1,40.6,32.2,72.9,606,1381,1.47,1.11,2.58,1.31,2.42,1.28,0.9,2.18,1.13,2.02,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
"808",2025,"Bologna","Serie A","opponent",30,27.1,42,36,396,3240,36,39,29,68,37,2,3,89,3,34,31.7,23.5,55.2,425,852,1.08,0.81,1.89,1.03,1.83,0.94,0.65,1.6,0.88,1.53,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
"809",2025,"Bournemouth","Premier League","team",29,25.9,48.3,36,396,3240,36,54,39,93,48,6,7,94,2,61.3,55.8,41.9,97.7,719,1411,1.5,1.08,2.58,1.33,2.42,1.7,1.16,2.87,1.55,2.71,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
"810",2025,"Bournemouth","Premier League","opponent",29,27.2,51.8,36,396,3240,36,43,33,76,39,4,4,91,4,46.7,43.5,35,78.6,651,1238,1.19,0.92,2.11,1.08,2,1.3,0.97,2.27,1.21,2.18,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
"811",2025,"Brentford","Premier League","team",28,26.6,47.7,36,396,3240,36,62,42,104,57,5,5,57,1,55,51.2,40.4,91.6,559,1273,1.72,1.17,2.89,1.58,2.75,1.53,1.12,2.65,1.42,2.54,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
"812",2025,"Brentford","Premier League","opponent",28,27.2,52.3,36,396,3240,36,50,40,90,49,1,1,76,3,53.4,52.6,42,94.6,791,1493,1.39,1.11,2.5,1.36,2.47,1.48,1.17,2.65,1.46,2.63,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
"813",2025,"Brest","Ligue 1","team",30,29,48.4,34,374,3060,34,52,32,84,45,7,9,69,3,45.4,38.4,29.5,67.9,470,1095,1.53,0.94,2.47,1.32,2.26,1.34,0.87,2.2,1.13,2,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
"814",2025,"Brest","Ligue 1","opponent",30,26.5,51.6,34,374,3060,34,57,39,96,49,8,10,63,2,56.9,49.6,38.1,87.6,561,1518,1.68,1.15,2.82,1.44,2.59,1.67,1.12,2.79,1.46,2.58,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
"815",2025,"Brighton","Premier League","team",31,25.7,52.1,36,396,3240,36,57,38,95,51,6,6,76,3,54.3,49.6,37.8,87.4,766,1432,1.58,1.06,2.64,1.42,2.47,1.51,1.05,2.56,1.38,2.43,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
"816",2025,"Brighton","Premier League","opponent",31,27,47.9,36,396,3240,36,54,37,91,46,8,8,90,5,50.3,44.2,38,82.2,569,1155,1.5,1.03,2.53,1.28,2.31,1.4,1.06,2.45,1.23,2.28,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
"817",2025,"Cagliari","Serie A","team",26,27.4,45.3,36,396,3240,36,35,28,63,32,3,3,66,3,41,38.7,30.6,69.2,491,1097,0.97,0.78,1.75,0.89,1.67,1.14,0.85,1.99,1.07,1.92,"https://fbref.com/en/squads/c4260e09/Cagliari-Stats"
"818",2025,"Cagliari","Serie A","opponent",26,27.2,54.7,36,396,3240,36,54,38,92,48,6,6,58,5,52.3,48.2,37.7,85.8,708,1423,1.5,1.06,2.56,1.33,2.39,1.45,1.05,2.5,1.34,2.38,"https://fbref.com/en/squads/c4260e09/Cagliari-Stats"
"819",2025,"Celta Vigo","La Liga","team",30,27.7,53.1,36,396,3240,36,55,38,93,48,7,8,78,6,50.3,44.1,36.1,80.2,658,1564,1.53,1.06,2.58,1.33,2.39,1.4,1,2.4,1.22,2.23,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
"820",2025,"Celta Vigo","La Liga","opponent",30,27.4,46.9,36,396,3240,36,52,42,94,49,3,4,82,6,41.7,38.4,31.7,70.2,554,1190,1.44,1.17,2.61,1.36,2.53,1.16,0.88,2.04,1.07,1.95,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
"821",2025,"Chelsea","Premier League","team",29,24.5,57.3,37,407,3330,37,60,46,106,56,4,5,99,2,66.7,62.8,51.6,114.4,848,1573,1.62,1.24,2.86,1.51,2.76,1.8,1.4,3.2,1.7,3.09,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats"
"822",2025,"Chelsea","Premier League","opponent",29,27.3,42.7,37,407,3330,37,43,33,76,38,5,6,96,2,46.1,41.4,34.4,75.8,577,1160,1.16,0.89,2.05,1.03,1.92,1.25,0.93,2.18,1.12,2.05,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats"
"823",2025,"Como","Serie A","team",38,27.1,54.6,36,396,3240,36,43,38,81,43,0,2,83,6,43.4,42,34.9,76.9,623,1292,1.19,1.06,2.25,1.19,2.25,1.21,0.97,2.18,1.17,2.14,"https://fbref.com/en/squads/28c9c3cd/Como-Stats"
"824",2025,"Como","Serie A","opponent",38,27.1,45.4,36,396,3240,36,49,33,82,42,7,7,90,5,40.2,34.7,27.2,61.9,509,1058,1.36,0.92,2.28,1.17,2.08,1.12,0.76,1.87,0.96,1.72,"https://fbref.com/en/squads/28c9c3cd/Como-Stats"
"825",2025,"Crystal Palace","Premier League","team",29,27,43.4,36,396,3240,36,44,34,78,41,3,4,79,4,57,53.8,43.1,96.9,474,1113,1.22,0.94,2.17,1.14,2.08,1.58,1.2,2.78,1.5,2.69,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
"826",2025,"Crystal Palace","Premier League","opponent",29,26.8,56.6,36,396,3240,36,45,36,81,44,1,2,80,3,45.6,44,35.2,79.2,644,1452,1.25,1,2.25,1.22,2.22,1.27,0.98,2.24,1.22,2.2,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats"
"827",2025,"Dortmund","Bundesliga","team",28,26.6,58.9,34,374,3060,34,69,56,125,64,5,6,71,6,61.5,56.8,47.7,104.5,701,1566,2.03,1.65,3.68,1.88,3.53,1.81,1.4,3.21,1.67,3.07,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
"828",2025,"Dortmund","Bundesliga","opponent",28,26.7,41.1,34,374,3060,34,50,39,89,46,4,4,65,5,42.5,39.3,30.5,69.8,472,1057,1.47,1.15,2.62,1.35,2.5,1.25,0.9,2.15,1.16,2.05,"https://fbref.com/en/squads/add600ae/Dortmund-Stats"
"829",2025,"Eint Frankfurt","Bundesliga","team",26,24.9,49.7,34,374,3060,34,68,47,115,65,3,5,55,1,65.1,61.4,45.2,106.6,584,1347,2,1.38,3.38,1.91,3.29,1.92,1.33,3.25,1.81,3.14,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
"830",2025,"Eint Frankfurt","Bundesliga","opponent",26,26.7,50.3,34,374,3060,34,44,28,72,43,1,3,58,3,48,45.7,35.6,81.3,547,1291,1.29,0.82,2.12,1.26,2.09,1.41,1.05,2.46,1.34,2.39,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats"
"831",2025,"Empoli","Serie A","team",34,26.2,41.2,36,396,3240,36,28,19,47,26,2,3,65,5,30.3,28,22,50,399,944,0.78,0.53,1.31,0.72,1.25,0.84,0.61,1.45,0.78,1.39,"https://fbref.com/en/squads/a3d88bd8/Empoli-Stats"
"832",2025,"Empoli","Serie A","opponent",34,27.3,58.8,36,396,3240,36,55,45,100,54,1,3,56,3,48.2,45.8,35.4,81.2,567,1339,1.53,1.25,2.78,1.5,2.75,1.34,0.98,2.32,1.27,2.26,"https://fbref.com/en/squads/a3d88bd8/Empoli-Stats"
"833",2025,"Espanyol","La Liga","team",27,26,39.3,36,396,3240,36,36,26,62,32,4,4,84,1,31.7,28.5,22.8,51.3,468,934,1,0.72,1.72,0.89,1.61,0.88,0.63,1.51,0.79,1.43,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
"834",2025,"Espanyol","La Liga","opponent",27,27.9,60.7,36,396,3240,36,48,37,85,44,4,6,63,2,52.1,47.3,38,85.3,801,1751,1.33,1.03,2.36,1.22,2.25,1.45,1.06,2.5,1.31,2.37,"https://fbref.com/en/squads/a8661628/Espanyol-Stats"
"835",2025,"Everton","Premier League","team",26,28.8,40.8,36,396,3240,36,36,25,61,34,2,2,77,2,37.9,36.4,29,65.3,461,984,1,0.69,1.69,0.94,1.64,1.05,0.81,1.86,1.01,1.81,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
"836",2025,"Everton","Premier League","opponent",26,27.1,59.2,36,396,3240,36,44,35,79,44,0,2,44,2,43.9,42.2,33,75.2,682,1539,1.22,0.97,2.19,1.22,2.19,1.22,0.92,2.14,1.17,2.09,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats"
"837",2025,"Fiorentina","Serie A","team",34,27.1,50.3,36,396,3240,36,52,36,88,46,6,8,76,3,44.4,38.2,31.7,69.9,589,1183,1.44,1,2.44,1.28,2.28,1.23,0.88,2.11,1.06,1.94,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
"838",2025,"Fiorentina","Serie A","opponent",34,27.2,49.7,36,396,3240,36,36,26,62,35,1,3,88,5,39,36.6,27.6,64.2,646,1220,1,0.72,1.72,0.97,1.69,1.08,0.77,1.85,1.02,1.78,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats"
"839",2025,"Freiburg","Bundesliga","team",26,27.1,48.7,34,374,3060,34,46,35,81,46,0,4,54,2,44.3,41.2,30.6,71.8,442,1131,1.35,1.03,2.38,1.35,2.38,1.3,0.9,2.2,1.21,2.11,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
"840",2025,"Freiburg","Bundesliga","opponent",26,26.5,51.3,34,374,3060,34,52,39,91,50,2,4,59,2,42.5,39.5,30.7,70.2,470,1182,1.53,1.15,2.68,1.47,2.62,1.25,0.9,2.15,1.16,2.06,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
"841",2025,"Fulham","Premier League","team",26,28.8,52.5,36,396,3240,36,50,43,93,47,3,4,76,2,46.8,43.6,36.5,80.1,750,1492,1.39,1.19,2.58,1.31,2.5,1.3,1.01,2.31,1.21,2.23,"https://fbref.com/en/squads/fd962109/Fulham-Stats"
"842",2025,"Fulham","Premier League","opponent",26,27.1,47.5,36,396,3240,36,48,39,87,46,2,2,63,3,41.7,40.1,31.8,72,600,1297,1.33,1.08,2.42,1.28,2.36,1.16,0.88,2.04,1.11,2,"https://fbref.com/en/squads/fd962109/Fulham-Stats"
"843",2025,"Genoa","Serie A","team",36,27,45.8,37,407,3330,37,32,25,57,32,0,2,69,1,36.3,34.7,26.1,60.7,461,970,0.86,0.68,1.54,0.86,1.54,0.98,0.7,1.69,0.94,1.64,"https://fbref.com/en/squads/658bf2de/Genoa-Stats"
"844",2025,"Genoa","Serie A","opponent",36,27.1,54.2,37,407,3330,37,45,30,75,39,6,8,70,2,46.4,40.3,33.2,73.5,594,1327,1.22,0.81,2.03,1.05,1.86,1.25,0.9,2.15,1.09,1.99,"https://fbref.com/en/squads/658bf2de/Genoa-Stats"
"845",2025,"Getafe","La Liga","team",30,28.4,42.4,36,396,3240,36,31,18,49,26,5,5,105,6,34.7,30.9,22,52.9,357,949,0.86,0.5,1.36,0.72,1.22,0.97,0.61,1.58,0.86,1.47,"https://fbref.com/en/squads/7848bd64/Getafe-Stats"
"846",2025,"Getafe","La Liga","opponent",30,27.7,57.6,36,396,3240,36,36,18,54,28,8,9,95,5,44.3,37.5,29.5,67,456,1195,1,0.5,1.5,0.78,1.28,1.23,0.82,2.05,1.04,1.86,"https://fbref.com/en/squads/7848bd64/Getafe-Stats"
"847",2025,"Girona","La Liga","team",29,28.4,56.9,36,396,3240,36,41,29,70,37,4,5,73,2,40.2,36.3,29.5,65.8,728,1630,1.14,0.81,1.94,1.03,1.83,1.12,0.82,1.93,1.01,1.83,"https://fbref.com/en/squads/9024a00a/Girona-Stats"
"848",2025,"Girona","La Liga","opponent",29,27.7,43.1,36,396,3240,36,52,41,93,50,2,5,79,4,45.7,41.8,34,75.8,541,1092,1.44,1.14,2.58,1.39,2.53,1.27,0.95,2.22,1.16,2.11,"https://fbref.com/en/squads/9024a00a/Girona-Stats"
"849",2025,"Gladbach","Bundesliga","team",26,26.5,49.6,34,374,3060,34,53,39,92,49,4,5,53,3,50.6,46.5,37.7,84.1,529,1112,1.56,1.15,2.71,1.44,2.59,1.49,1.11,2.59,1.37,2.47,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats"
"850",2025,"Gladbach","Bundesliga","opponent",26,26.7,50.4,34,374,3060,34,55,34,89,48,7,8,46,1,63.4,57.1,45.2,102.4,607,1521,1.62,1,2.62,1.41,2.41,1.87,1.33,3.2,1.68,3.01,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats"
"851",2025,"Heidenheim","Bundesliga","team",27,26.8,43.5,34,374,3060,34,37,26,63,32,5,5,66,1,40.3,36.4,28.6,65,517,974,1.09,0.76,1.85,0.94,1.71,1.19,0.84,2.03,1.07,1.91,"https://fbref.com/en/squads/18d9d2a7/Heidenheim-Stats"
"852",2025,"Heidenheim","Bundesliga","opponent",27,26.6,56.5,34,374,3060,34,64,50,114,58,6,6,78,2,57.6,53,43,96,643,1621,1.88,1.47,3.35,1.71,3.18,1.69,1.27,2.96,1.56,2.82,"https://fbref.com/en/squads/18d9d2a7/Heidenheim-Stats"
